X,Y,OBJECTID,HOSPITAL_NAME,HOSPITAL_TYPE,HQ_ADDRESS,HQ_CITY,HQ_STATE,HQ_ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-109.734994,32.822625,137,Mt Graham Regional Medical Center,Short Term Acute Care Hospital,1600 S 20th Ave,Safford,AZ,85546,Graham,Arizona,49.0,49.0,9,9,0.171149,0,2.0
-114.2847937,34.1356365,138,La Paz Regional Hospital,Critical Access Hospital,1200 W Mohave Rd,Parker,AZ,85344,La Paz,Arizona,25.0,25.0,3,3,0.35605478,0,2.0
-111.87704109999999,33.3899544,139,Banner Desert Medical Center,Short Term Acute Care Hospital,1400 S Dobson Rd,Mesa,AZ,85202,Maricopa,Arizona,595.0,615.0,51,51,0.7417931,-20,20.0
-112.28422309999999,33.60367670000001,140,Banner Boswell Medical Center,Short Term Acute Care Hospital,10401 W Thunderbird Blvd,Sun City,AZ,85351,Maricopa,Arizona,434.0,410.0,85,85,0.51876193,24,9.0
-112.07930959999999,33.481882,141,St Josephs Hospital and Medical Center,Short Term Acute Care Hospital,350 W Thomas Rd,Phoenix,AZ,85013,Maricopa,Arizona,586.0,501.0,32,32,0.80072182,85,29.0
-112.10206550000001,33.525601,142,Abrazo Central Campus (FKA Phoenix Baptist Hospital),Short Term Acute Care Hospital,2000 W Bethany Home Rd,Phoenix,AZ,85015,Maricopa,Arizona,206.0,140.0,28,28,0.60882121,66,6.0
-111.87460540000001,33.2973867,143,Chandler Regional Medical Center,Short Term Acute Care Hospital,1955 W Frye Rd,Chandler,AZ,85224,Maricopa,Arizona,338.0,96.0,49,49,0.78661072,242,19.0
-111.9229987,33.4886967,144,HonorHealth Scottsdale Osborn Medical Center,Short Term Acute Care Hospital,7400 E Osborn Rd,Scottsdale,AZ,85251,Maricopa,Arizona,341.0,337.0,59,59,0.51435924,4,8.0
-112.02611909999999,33.4573098,145,Valleywise Health Medical Center (FKA Maricopa Medical Center),Short Term Acute Care Hospital,2601 E Roosevelt St,Phoenix,AZ,85008,Maricopa,Arizona,758.0,323.0,52,52,0.49089497,435,10.0
-112.07102739999999,33.5689294,146,HonorHealth John C Lincoln Medical Center (FKA John C Lincoln North Mountain Hospital),Short Term Acute Care Hospital,250 E Dunlap Ave,Phoenix,AZ,85020,Maricopa,Arizona,262.0,262.0,20,20,0.57754886,0,8.0
-112.17077909999999,33.502781899999995,147,Valleywise Behavioral Health Center - Maryvale (FKA MIHS Maryvale Hospital),Short Term Acute Care Hospital,5102 W Campbell Ave,Phoenix,AZ,85031,Maricopa,Arizona,228.0,228.0,16,16,0.18209064,0,3.0
-112.05788359999998,33.4649674,148,Banner - University Medical Center Phoenix (FKA Banner Good Samaritan Medical Center),Short Term Acute Care Hospital,1111 E Mcdowell Rd,Phoenix,AZ,85006,Maricopa,Arizona,766.0,656.0,46,46,0.78406662,110,26.0
-112.049421,33.49695,149,Phoenix Indian Medical Center,Short Term Acute Care Hospital,4212 N 16th St,Phoenix,AZ,85016,Maricopa,Arizona,115.0,115.0,23,23,0.15332936,0,2.0
-111.9975215,33.6392902,150,Abrazo Scottsdale Campus (FKA Paradise Valley Hospital),Short Term Acute Care Hospital,3929 E Bell Rd,Phoenix,AZ,85032,Maricopa,Arizona,136.0,120.0,14,14,0.43527398,16,4.0
-111.8851431,33.580069,151,HonorHealth Scottsdale Shea Medical Center,Short Term Acute Care Hospital,9003 E Shea Blvd,Scottsdale,AZ,85260,Maricopa,Arizona,427.0,427.0,25,25,0.62469125,0,6.0
-111.68750790000001,33.411309499999994,152,Banner Baywood Medical Center,Short Term Acute Care Hospital,6644 E Baywood Ave,Mesa,AZ,85206,Maricopa,Arizona,359.0,318.0,26,26,0.57843542,41,10.0
-112.17958440000001,33.609194099999996,153,Banner Thunderbird Medical Center,Short Term Acute Care Hospital,5555 W Thunderbird Rd,Glendale,AZ,85306,Maricopa,Arizona,555.0,499.0,40,40,0.58860189,56,13.0
-112.11600870000001,33.6660046,154,HonorHealth Deer Valley Medical Center,Short Term Acute Care Hospital,19829 N 27th Ave,Phoenix,AZ,85027,Maricopa,Arizona,204.0,204.0,36,36,0.75784975,0,7.0
-112.3728009,33.660310700000004,155,Banner Del E Webb Medical Center,Short Term Acute Care Hospital,14502 W Meeker Blvd,Sun City West,AZ,85375,Maricopa,Arizona,394.0,314.0,34,34,0.52295613,80,7.0
-112.20154640000001,33.6550895,156,Abrazo Arrowhead Campus (FKA Arrowhead Hospital),Short Term Acute Care Hospital,18701 N 67th Ave,Glendale,AZ,85308,Maricopa,Arizona,217.0,217.0,38,38,0.62552661,0,9.0
-111.9564192,33.6588985,157,Mayo Clinic Hospital - Arizona,Short Term Acute Care Hospital,5777 E Mayo Blvd,Phoenix,AZ,85054,Maricopa,Arizona,292.0,264.0,30,30,0.82464713,28,13.0
-111.68682949999999,33.4112307,158,Banner Heart Hospital,Short Term Acute Care Hospital,6750 E Baywood Ave,Mesa,AZ,85206,Maricopa,Arizona,111.0,111.0,19,19,0.53202516,0,4.0
-111.7347299,33.3803795,159,Arizona Spine & Joint Hospital,Short Term Acute Care Hospital,4620 E Baseline Rd,Mesa,AZ,85206,Maricopa,Arizona,23.0,23.0,4,4,0.24586064,0,0.0
-112.098972,33.532196899999995,160,CORE Institute Specialty Hospital (FKA the Surgical Hospital of Phoenix),Short Term Acute Care Hospital,6501 N 19th Ave,Phoenix,AZ,85015,Maricopa,Arizona,32.0,32.0,6,6,0.21241438,0,2.0
-112.3521489,33.462556899999996,161,Abrazo West Campus (FKA West Valley Hospital),Short Term Acute Care Hospital,13677 W Mcdowell Rd,Goodyear,AZ,85395,Maricopa,Arizona,200.0,179.0,20,20,0.74362898,21,9.0
-112.73914109999998,33.9782824,162,Wickenburg Community Hospital,Critical Access Hospital,520 Rose Ln,Wickenburg,AZ,85390,Maricopa,Arizona,19.0,19.0,3,3,0.17534247,0,2.0
-111.89123300000001,33.3337537,163,Dignity Health Arizona Specialty Hospital (FKA Arizona Orthopedic Surgical Hospital),Short Term Acute Care Hospital,2905 W Warner Rd,Chandler,AZ,85224,Maricopa,Arizona,24.0,24.0,4,4,0.21518265,0,0.0
-112.2575889,33.4784822,164,Banner Estrella Medical Center,Short Term Acute Care Hospital,9201 W Thomas Rd,Phoenix,AZ,85037,Maricopa,Arizona,317.0,317.0,24,24,0.63880557,0,6.0
-111.7522435,33.2871651,165,Mercy Gilbert Medical Center,Short Term Acute Care Hospital,3555 S Val Vista Dr,Gilbert,AZ,85297,Maricopa,Arizona,197.0,198.0,24,24,0.71210736,-1,8.0
-111.61208740000001,33.3914626,166,Mountain Vista Medical Center,Short Term Acute Care Hospital,1301 S Crismon Rd,Mesa,AZ,85209,Maricopa,Arizona,178.0,142.0,30,30,0.45948294,36,5.0
-111.7225666,33.3840468,167,Banner Gateway Medical Center,Short Term Acute Care Hospital,1900 N Higley Rd,Gilbert,AZ,85234,Maricopa,Arizona,177.0,165.0,24,24,0.84773767,12,3.0
-111.92229520000001,33.670981299999994,168,HonorHealth Scottsdale Thompson Peak Medical Center,Short Term Acute Care Hospital,7400 E Thompson Peak Pkwy,Scottsdale,AZ,85255,Maricopa,Arizona,120.0,120.0,8,8,0.54415524,0,3.0
-112.0399987,33.4792904,169,Phoenix Childrens Hospital,Childrens Hospital,1919 E Thomas Rd,Phoenix,AZ,85016,Maricopa,Arizona,435.0,433.0,81,81,0.52673608,2,6.0
-114.59627659999998,35.002748499999996,170,Valley View Medical Center,Short Term Acute Care Hospital,5330 S Highway 95,Fort Mohave,AZ,86426,Mohave,Arizona,84.0,72.0,12,12,0.2554414,12,3.0
-114.55498290000001,35.110805600000006,171,Western Arizona Regional Medical Center,Short Term Acute Care Hospital,2735 Silver Creek Rd,Bullhead City,AZ,86442,Mohave,Arizona,139.0,139.0,32,32,0.40987483,0,7.0
-114.3388668,34.4803821,172,Havasu Regional Medical Center,Short Term Acute Care Hospital,101 Civic Center Ln,Lake Havasu City,AZ,86403,Mohave,Arizona,152.0,144.0,16,16,0.46348935,8,5.0
-114.0370933,35.2201547,173,Kingman Regional Medical Center,Short Term Acute Care Hospital,3269 N Stockton Hill Rd,Kingman,AZ,86409,Mohave,Arizona,235.0,196.0,20,20,0.45437518,39,5.0
-110.0179812,34.20281370000001,174,Summit Healthcare Regional Medical Center,Short Term Acute Care Hospital,2200 E Show Low Lake Rd,Show Low,AZ,85901,Navajo,Arizona,101.0,89.0,12,12,0.42918271,12,3.0
-110.45299999999999,35.9347,175,Hopi Health Care Center,Critical Access Hospital,Highway 264 Mile Post 388,Polacca,AZ,86042,Navajo,Arizona,6.0,6.0,1,1,0.23835616,0,0.0
-109.9577,33.8758,176,Whiteriver Indian Hospital,Short Term Acute Care Hospital,200 West Hospital Drive,Whiteriver,AZ,85941,Navajo,Arizona,40.0,40.0,7,7,0.24842466,0,0.0
-110.6925977,35.0358297,177,Little Colorado Medical Center,Critical Access Hospital,1501 N Williamson Ave,Winslow,AZ,86047,Navajo,Arizona,25.0,25.0,4,4,0.32438356,0,2.0
-110.9485923,32.4292585,178,Oro Valley Hospital,Short Term Acute Care Hospital,1551 E Tangerine Rd,Oro Valley,AZ,85755,Pima,Arizona,146.0,111.0,36,36,0.41184747,35,2.0
-111.8792,31.9183,179,Sells Indian Hospital,Short Term Acute Care Hospital,Arizona State Highway 86,Sells,AZ,85634,Pima,Arizona,14.0,14.0,2,2,0.15870841,0,1.0
-111.0100752,32.320276799999995,180,Northwest Medical Center,Short Term Acute Care Hospital,6200 N La Cholla Blvd,Tucson,AZ,85741,Pima,Arizona,300.0,281.0,35,35,0.52079171,19,6.0
-110.9295,32.1778,181,Banner - University Medical Center South (FKA University of Arizona Medical Center - South Campus),Short Term Acute Care Hospital,2800 E Ajo Way,Tucson,AZ,85713,Pima,Arizona,245.0,132.0,12,12,0.69751275,113,4.0
-110.9447,32.2468,182,Banner - University Medical Center Tucson (FKA University of Arizona Medical Center),Short Term Acute Care Hospital,1625 N Campbell Ave,Tucson,AZ,85719,Pima,Arizona,625.0,479.0,90,90,0.73160481,146,18.0
-110.8781248,32.2527133,183,Tucson Medical Center (AKA TMC HealthCare),Short Term Acute Care Hospital,5301 E Grant Rd,Tucson,AZ,85712,Pima,Arizona,596.0,441.0,36,36,0.84180415,155,10.0
-111.00129799999999,32.228575,184,St Marys Hospital,Short Term Acute Care Hospital,1601 W Saint Marys Rd,Tucson,AZ,85745,Pima,Arizona,400.0,349.0,49,49,0.3515563,51,4.0
-110.8550125,32.2264891,185,St Joseph Hospital,Short Term Acute Care Hospital,350 N Wilmot Rd,Tucson,AZ,85711,Pima,Arizona,486.0,451.0,32,32,0.34136623,35,6.0
-111.70974550000001,32.880740100000004,186,Banner Casa Grande Medical Center,Short Term Acute Care Hospital,1800 E Florence Blvd,Casa Grande,AZ,85122,Pinal,Arizona,141.0,141.0,22,22,0.41478676,0,4.0
-110.95998300000001,31.340479,187,Holy Cross Hospital,Critical Access Hospital,1171 W Target Range Rd,Nogales,AZ,85621,Santa Cruz,Arizona,25.0,25.0,4,4,0.27583559999999996,0,2.0
-112.45232,34.55193,188,Northern Arizona VA Health Care System,VA Hospital,500 N Us Highway 89,Prescott,AZ,86313,Yavapai,Arizona,15.0,15.0,0,0,,0,0.0
-112.48111259999999,34.559343299999995,189,Yavapai Regional Medical Center - West,Short Term Acute Care Hospital,1003 Willow Creek Rd,Prescott,AZ,86301,Yavapai,Arizona,206.0,134.0,26,26,0.55399656,72,7.0
-112.02922099999999,34.7357288,190,Verde Valley Medical Center,Short Term Acute Care Hospital,269 S Candy Ln,Cottonwood,AZ,86326,Yavapai,Arizona,98.0,87.0,13,13,0.51465911,11,3.0
-114.63491599999999,32.6823988,191,Yuma Regional Medical Center,Short Term Acute Care Hospital,2400 S Avenue A,Yuma,AZ,85364,Yuma,Arizona,406.0,406.0,42,42,0.4097375,0,7.0
-91.5587837,34.517747799999995,192,Baptist Health - Stuttgart,Short Term Acute Care Hospital,1703 N Buerkle St,Stuttgart,AR,72160,Arkansas,Arkansas,49.0,49.0,9,9,0.18367347,0,2.0
-91.3381567,34.279613700000006,193,DeWitt Hospital & Nursing Home,Critical Access Hospital,1641 S Whitehead Dr,De Witt,AR,72042,Arkansas,Arkansas,25.0,25.0,4,4,0.090958901,0,1.0
-91.9388616,33.138494300000005,194,Ashley County Medical Center,Critical Access Hospital,1015 Unity Rd,Crossett,AR,71635,Ashley,Arkansas,33.0,25.0,6,6,0.40383562,8,2.0
-92.3944185,36.342950200000004,195,Baxter Regional Medical Center,Short Term Acute Care Hospital,624 Hospital Dr,Mountain Home,AR,72653,Baxter,Arkansas,268.0,169.0,17,17,0.53123128,99,4.0
-94.50834809999999,36.1895428,196,Siloam Springs Regional Hospital,Short Term Acute Care Hospital,603 N Progress Ave,Siloam Springs,AR,72761,Benton,Arkansas,73.0,44.0,6,6,0.25260806,29,2.0
-94.1828963,36.308847799999995,197,Mercy Hospital Northwest Arkansas (FKA Mercy Medical Center),Short Term Acute Care Hospital,2710 S Rife Medical Ln,Rogers,AR,72758,Benton,Arkansas,208.0,206.0,24,24,0.54176086,2,4.0
-94.4593416,36.408640999999996,198,Ozarks Community Hospital of Gravette (AKA Ozarks Community Health System),Critical Access Hospital,1101 Jackson St Sw,Gravette,AR,72736,Benton,Arkansas,25.0,25.0,4,4,0.74947947,0,1.0
-93.1088244,36.2365698,199,North Arkansas Regional Medical Center,Short Term Acute Care Hospital,620 N Main St,Harrison,AR,72601,Boone,Arkansas,174.0,120.0,24,24,0.1790756,54,3.0
-92.0591378,33.610770200000005,200,Bradley County Medical Center,Critical Access Hospital,404 S Bradley St,Warren,AR,71671,Bradley,Arkansas,33.0,25.0,4,4,0.2269589,8,2.0
-93.55169790000001,36.3589699,201,Mercy Hospital Berryville (FKA St Johns Hospital Berryville),Critical Access Hospital,214 Carter St,Berryville,AR,72616,Carroll,Arkansas,25.0,25.0,5,5,0.1509041,0,2.0
-91.2895527,33.3063229,202,Chicot Memorial Medical Center,Critical Access Hospital,2729 S Highway 65 82,Lake Village,AR,71653,Chicot,Arkansas,25.0,25.0,4,4,0.34918034,0,2.0
-93.08873609999999,34.122826399999994,203,Baptist Health - Arkadelphia,Critical Access Hospital,3050 Twin Rivers Dr,Arkadelphia,AR,71923,Clark,Arkansas,25.0,25.0,4,4,0.43167123,0,2.0
-90.2046,36.3918,204,Piggott Community Hospital,Critical Access Hospital,1206 Gordon Duckworth Dr,Piggott,AR,72454,Clay,Arkansas,25.0,25.0,4,4,0.52295887,0,1.0
-91.9980592,35.504482,205,Baptist Health - Heber Springs,Critical Access Hospital,1800 ByPass Rd,Heber Springs,AR,72543,Cleburne,Arkansas,25.0,25.0,4,4,0.29468492,0,1.0
-93.2391848,33.2742569,206,Magnolia Regional Medical Center,Short Term Acute Care Hospital,101 Hospital Dr,Magnolia,AR,71753,Columbia,Arkansas,49.0,30.0,6,6,0.26273972,19,2.0
-71.4340067,41.8323154,207,Providence VA Medical Center,VA Hospital,830 Chalkstone Ave,Providence,RI,2908,Providence,Rhode Island,73.0,73.0,2,2,,0,2.0
-92.7213852,35.1679543,208,CHI St Vincent Morrilton,Critical Access Hospital,4 Hospital Dr,Morrilton,AR,72110,Conway,Arkansas,25.0,25.0,4,4,0.3151781,0,2.0
-90.63670429999999,35.866867799999994,209,NEA Baptist Memorial Hospital,Short Term Acute Care Hospital,4800 E Johnson Ave,Jonesboro,AR,72401,Craighead,Arkansas,228.0,100.0,36,36,0.72596651,128,4.0
-90.703918,35.838368,210,St Bernards Medical Center,Short Term Acute Care Hospital,225 E Washington Ave,Jonesboro,AR,72401,Craighead,Arkansas,378.0,337.0,30,30,0.66164941,41,11.0
-94.3386816,35.4351789,211,Baptist Health - Van Buren (FKA Sparks Medical Center - Van Buren),Short Term Acute Care Hospital,211 Crawford Memorial Dr,Van Buren,AR,72956,Crawford,Arkansas,103.0,44.0,8,8,0.14327522,59,2.0
-90.78626779999999,35.2196635,212,CrossRidge Community Hospital,Critical Access Hospital,310 Falls Blvd S,Wynne,AR,72396,Cross,Arkansas,25.0,15.0,3,3,0.56529683,10,2.0
-92.425,33.8116,213,Dallas County Medical Center,Critical Access Hospital,201 N Clifton St,Fordyce,AR,71742,Dallas,Arkansas,25.0,22.0,4,4,0.08792030099999999,3,0.0
-91.3934,33.6188,214,McGehee Hospital (AKA McGehee-Desha County Hospital),Critical Access Hospital,900 S 3rd St,McGehee,AR,71654,Desha,Arkansas,25.0,25.0,4,4,0.17238356,0,1.0
-91.4802566,33.8731869,215,Delta Memorial Hospital,Critical Access Hospital,811 Highway 65 S,Dumas,AR,71639,Desha,Arkansas,25.0,25.0,4,4,0.34169862,0,1.0
-91.8150203,33.6075473,216,Drew Memorial Health System (FKA Drew Memorial Hospital),Short Term Acute Care Hospital,778 Scogin Dr,Monticello,AR,71655,Drew,Arkansas,49.0,50.0,5,5,0.44879782,-1,2.0
-92.4576613,35.0859847,217,Conway Regional Medical Center,Short Term Acute Care Hospital,2302 College Ave,Conway,AR,72034,Faulkner,Arkansas,150.0,139.0,17,17,0.6153543,11,4.0
-93.8334873,35.4856914,218,Mercy Hospital Ozark,Critical Access Hospital,801 W River St,Ozark,AR,72949,Franklin,Arkansas,25.0,25.0,4,4,0.1079452,0,1.0
-93.0571895,34.510017,219,Levi Hospital (AKA Leo N Levi National Arthritis Hospital),Short Term Acute Care Hospital,300 Prospect Ave,Hot Springs,AR,71901,Garland,Arkansas,50.0,1.0,0,0,0.0027397260999999997,49,0.0
-93.035211,34.486004,220,National Park Medical Center,Short Term Acute Care Hospital,1910 Malvern Ave,Hot Springs,AR,71901,Garland,Arkansas,163.0,126.0,16,16,0.65940422,37,5.0
-93.0663135,34.4681702,221,CHI St Vincent Hot Springs (FKA Mercy Hospital Hot Springs),Short Term Acute Care Hospital,300 Werner St,Hot Springs,AR,71913,Garland,Arkansas,282.0,229.0,25,25,0.59670991,53,7.0
-90.5,36.06,222,Arkansas Methodist Medical Center,Short Term Acute Care Hospital,900 W Kingshwy,Paragould,AR,72451,Greene,Arkansas,129.0,114.0,8,8,0.28514779,15,3.0
-93.5868952,33.6490999,223,Wadley Regional Medical Center at Hope (FKA Medical Park Hospital),Short Term Acute Care Hospital,2001 S Main St,Hope,AR,71801,Hempstead,Arkansas,79.0,67.0,8,8,0.092496425,12,2.0
-92.785668,34.3587893,224,Baptist Health - Hot Spring County (FKA Hot Spring County Medical Center),Short Term Acute Care Hospital,1001 Schneider Dr,Malvern,AR,72104,Hot Spring,Arkansas,72.0,65.0,6,6,0.37808219,7,2.0
-79.9540689,32.7841197,225,Ralph H Johnson VA Medical Center,VA Hospital,109 Bee St,Charleston,SC,29401,Charleston,South Carolina,132.0,132.0,0,0,,0,0.0
-93.8805482,33.9495578,226,Howard Memorial Hospital,Critical Access Hospital,130 Medical Cir,Nashville,AR,71852,Howard,Arkansas,20.0,20.0,6,6,0.2920548,0,2.0
-91.6343327,35.767669700000006,227,White River Medical Center,Short Term Acute Care Hospital,1710 Harrison St,Batesville,AR,72501,Independence,Arkansas,235.0,170.0,12,12,0.47740531,65,4.0
-92.01767640000001,34.188635999999995,228,Jefferson Regional Medical Center,Short Term Acute Care Hospital,1600 W 40th Ave,Pine Bluff,AR,71603,Jefferson,Arkansas,471.0,271.0,34,34,0.43204772,200,7.0
-93.4449,35.4643,229,Johnson Regional Medical Center,Short Term Acute Care Hospital,1100 E Poplar St,Clarksville,AR,72830,Johnson,Arkansas,90.0,58.0,8,8,0.21270666,32,2.0
-90.9688,36.0747,230,Lawrence Memorial Hospital,Critical Access Hospital,1309 W Main St,Walnut Ridge,AR,72476,Lawrence,Arkansas,25.0,25.0,4,4,0.30276242,0,2.0
-93.7248661,35.289213200000006,231,Mercy Hospital Paris (FKA North Logan Mercy Hospital),Critical Access Hospital,500 E Academy St,Paris,AR,72855,Logan,Arkansas,16.0,16.0,3,3,0.19400685,0,2.0
-93.93481899999999,35.140443499999996,232,Mercy Hospital Booneville (FKA Booneville Community Hospital),Critical Access Hospital,880 W Main St,Booneville,AR,72927,Logan,Arkansas,25.0,24.0,4,4,0.15742008,1,1.0
-89.97562420000001,35.6998635,233,South Mississippi County Regional Medical Center,Critical Access Hospital,611 W Lee Ave,Osceola,AR,72370,Mississippi,Arkansas,25.0,25.0,4,4,0.15813699,0,1.0
-89.9188352,35.942244,234,Great River Medical Center,Short Term Acute Care Hospital,1520 N Division St,Blytheville,AR,72315,Mississippi,Arkansas,99.0,99.0,5,5,0.31772521,0,2.0
-92.83626020000001,33.5758644,235,Ouachita County Medical Center,Short Term Acute Care Hospital,638 California Ave Sw,Camden,AR,71701,Ouachita,Arkansas,98.0,87.0,8,8,0.14857502,11,2.0
-90.6271793,34.5102191,236,Helena Regional Medical Center,Short Term Acute Care Hospital,1801 Martin Luther King Jr Dr,Helena,AR,72342,Phillips,Arkansas,155.0,127.0,6,6,0.066379033,28,2.0
-94.2216421,34.5891875,237,Mena Regional Health System,Short Term Acute Care Hospital,311 Morrow St N,Mena,AR,71953,Polk,Arkansas,65.0,41.0,6,6,0.25706649,24,2.0
-93.149218,35.283190000000005,238,St Marys Regional Medical Center (AKA Saint Marys Regional Health System),Short Term Acute Care Hospital,1808 W Main St,Russellville,AR,72801,Pope,Arkansas,170.0,137.0,11,11,0.40777922,33,4.0
-92.2229774,34.7838044,239,Baptist Health - North Little Rock,Short Term Acute Care Hospital,3333 Springhill Dr,North Little Rock,AR,72117,Pulaski,Arkansas,225.0,182.0,17,17,0.6172964,43,5.0
-92.3212178,34.748863,240,University of Arkansas for Medical Sciences Medical Center (AKA UAMS),Short Term Acute Care Hospital,4301 W Markham St,Little Rock,AR,72205,Pulaski,Arkansas,450.0,450.0,28,28,0.81248623,0,14.0
-92.3395969,34.749804,241,CHI St Vincent Infirmary,Short Term Acute Care Hospital,2 Saint Vincent Cir,Little Rock,AR,72205,Pulaski,Arkansas,615.0,393.0,23,23,0.64317012,222,12.0
-92.3204675,34.746367600000006,242,Central Arkansas Veterans Healthcare System - John L McClellan Memorial Veterans Hospital,VA Hospital,4300 W 7th St,Little Rock,AR,72205,Pulaski,Arkansas,538.0,195.0,2,2,,343,2.0
-92.381458,34.744562200000004,243,Baptist Health - Little Rock,Short Term Acute Care Hospital,9601 Baptist Health Dr,Little Rock,AR,72205,Pulaski,Arkansas,827.0,764.0,54,54,0.55962849,63,15.0
-92.3490932,34.8003023,244,Arkansas Surgical Hospital,Short Term Acute Care Hospital,5201 Northshore Dr,North Little Rock,AR,72118,Pulaski,Arkansas,49.0,49.0,9,9,0.38758737,0,2.0
-92.3933061,34.7390675,245,Arkansas Heart Hospital,Short Term Acute Care Hospital,1701 S Shackleford Rd,Little Rock,AR,72211,Pulaski,Arkansas,110.0,112.0,20,20,0.63172698,-2,2.0
-92.2091242,34.8134023,246,CHI St Vincent North,Short Term Acute Care Hospital,2215 Wildwood Ave,Sherwood,AR,72120,Pulaski,Arkansas,69.0,59.0,14,14,0.41100535,10,3.0
-92.2929685,34.7429496,247,Arkansas Childrens Hospital,Childrens Hospital,1 Childrens Way,Little Rock,AR,72202,Pulaski,Arkansas,336.0,336.0,36,36,0.66382909,0,2.0
